county_fips,measure,value
72149,mean_hh_income,24221
27111,mean_hh_income,61652
8087,mean_hh_income,55018
8025,mean_hh_income,42893
12067,mean_hh_income,56160
21039,mean_hh_income,52697
21219,mean_hh_income,47545
6067,mean_hh_income,72200
26023,mean_hh_income,53518
48189,mean_hh_income,52909
48363,mean_hh_income,61106
48297,mean_hh_income,56637
30025,mean_hh_income,69218
29049,mean_hh_income,63571
27105,mean_hh_income,59590
46063,mean_hh_income,56244
72049,mean_hh_income,21268
18093,mean_hh_income,54165
19071,mean_hh_income,64866
19087,mean_hh_income,58340
19179,mean_hh_income,54062
18049,mean_hh_income,52804
48255,mean_hh_income,64495
48487,mean_hh_income,52356
19089,mean_hh_income,57890
17145,mean_hh_income,51418
32013,mean_hh_income,70157
19109,mean_hh_income,66841
17059,mean_hh_income,55570
17127,mean_hh_income,53372
17107,mean_hh_income,59347
1037,mean_hh_income,44275
1105,mean_hh_income,37475
1061,mean_hh_income,48200
32033,mean_hh_income,62162
42065,mean_hh_income,50827
55045,mean_hh_income,67331
55053,mean_hh_income,54278
35025,mean_hh_income,66378
1083,mean_hh_income,65254
46039,mean_hh_income,65983
1127,mean_hh_income,51040
1125,mean_hh_income,60978
27149,mean_hh_income,72819
4017,mean_hh_income,49240
40007,mean_hh_income,69174
29127,mean_hh_income,55261
9003,mean_hh_income,87148
46101,mean_hh_income,67423
46031,mean_hh_income,48590
27007,mean_hh_income,56165
8021,mean_hh_income,44584
17203,mean_hh_income,81828
17179,mean_hh_income,69037
17023,mean_hh_income,59554
12011,mean_hh_income,71963
42011,mean_hh_income,69790
39061,mean_hh_income,70632
48293,mean_hh_income,52550
18115,mean_hh_income,61382
18085,mean_hh_income,64212
18103,mean_hh_income,53283
18001,mean_hh_income,56982
1017,mean_hh_income,44998
1059,mean_hh_income,48488
18153,mean_hh_income,53678
18107,mean_hh_income,57199
19189,mean_hh_income,55970
19147,mean_hh_income,57801
18117,mean_hh_income,46360
19039,mean_hh_income,56399
19093,mean_hh_income,57572
17005,mean_hh_income,60502
33003,mean_hh_income,71853
29089,mean_hh_income,55168
35053,mean_hh_income,52030
48269,mean_hh_income,71656
17177,mean_hh_income,54923
18075,mean_hh_income,49157
17045,mean_hh_income,53981
37033,mean_hh_income,44954
35041,mean_hh_income,47906
19079,mean_hh_income,58016
1079,mean_hh_income,49679
1007,mean_hh_income,48885
32007,mean_hh_income,78624
32017,mean_hh_income,58883
32023,mean_hh_income,52040
19101,mean_hh_income,64943
55127,mean_hh_income,68685
8089,mean_hh_income,46294
35059,mean_hh_income,46465
35035,mean_hh_income,51764
50023,mean_hh_income,70028
54069,mean_hh_income,60176
47177,mean_hh_income,48369
47131,mean_hh_income,50723
4003,mean_hh_income,59695
40001,mean_hh_income,41049
4011,mean_hh_income,53415
17085,mean_hh_income,69287
41071,mean_hh_income,67930
53069,mean_hh_income,49994
55078,mean_hh_income,46144
72153,mean_hh_income,22127
20125,mean_hh_income,51949
20059,mean_hh_income,58959
20115,mean_hh_income,54392
1111,mean_hh_income,49335
38013,mean_hh_income,68838
2068,mean_hh_income,86625
55017,mean_hh_income,61199
55099,mean_hh_income,50100
55055,mean_hh_income,65414
41025,mean_hh_income,47882
40069,mean_hh_income,49524
16021,mean_hh_income,49459
72021,mean_hh_income,33889
36093,mean_hh_income,70104
35005,mean_hh_income,52652
35057,mean_hh_income,48793
48127,mean_hh_income,49135
48101,mean_hh_income,45451
72085,mean_hh_income,26595
27101,mean_hh_income,62197
27135,mean_hh_income,62349
47039,mean_hh_income,58176
48079,mean_hh_income,50020
46135,mean_hh_income,67645
72065,mean_hh_income,26806
72083,mean_hh_income,19529
72055,mean_hh_income,19166
28153,mean_hh_income,48381
28127,mean_hh_income,49202
18037,mean_hh_income,65584
27029,mean_hh_income,53736
19103,mean_hh_income,72180
19015,mean_hh_income,65563
19157,mean_hh_income,61676
19117,mean_hh_income,50381
46083,mean_hh_income,91946
18035,mean_hh_income,51500
18057,mean_hh_income,107384
72093,mean_hh_income,18091
72009,mean_hh_income,24225
72105,mean_hh_income,26412
17105,mean_hh_income,66263
40045,mean_hh_income,64070
48285,mean_hh_income,60095
19075,mean_hh_income,75004
13125,mean_hh_income,48108
13085,mean_hh_income,72492
18181,mean_hh_income,60695
18091,mean_hh_income,59211
36037,mean_hh_income,62861
42115,mean_hh_income,59569
17191,mean_hh_income,52738
18161,mean_hh_income,51464
18039,mean_hh_income,58065
16045,mean_hh_income,51976
48159,mean_hh_income,70331
48249,mean_hh_income,59017
38101,mean_hh_income,70301
38041,mean_hh_income,64321
38089,mean_hh_income,75471
38003,mean_hh_income,72587
40015,mean_hh_income,49431
47011,mean_hh_income,55437
16019,mean_hh_income,65066
72117,mean_hh_income,22493
21075,mean_hh_income,42749
41069,mean_hh_income,48656
15005,mean_hh_income,66591
29227,mean_hh_income,51359
19027,mean_hh_income,59108
27025,mean_hh_income,75524
27109,mean_hh_income,85226
27161,mean_hh_income,64921
27039,mean_hh_income,78241
50007,mean_hh_income,81779
49041,mean_hh_income,55016
20047,mean_hh_income,58055
20205,mean_hh_income,47883
28125,mean_hh_income,43316
18025,mean_hh_income,49750
16055,mean_hh_income,61930
49027,mean_hh_income,59241
46035,mean_hh_income,57137
55041,mean_hh_income,48798
53003,mean_hh_income,57828
20037,mean_hh_income,51530
20089,mean_hh_income,48909
18133,mean_hh_income,62845
18059,mean_hh_income,73897
19107,mean_hh_income,51876
19067,mean_hh_income,56013
13091,mean_hh_income,46931
50025,mean_hh_income,65094
55123,mean_hh_income,57215
48431,mean_hh_income,57151
55015,mean_hh_income,76949
55047,mean_hh_income,60183
56023,mean_hh_income,70898
56005,mean_hh_income,90425
18087,mean_hh_income,60164
18109,mean_hh_income,68595
41059,mean_hh_income,58270
72135,mean_hh_income,39088
28093,mean_hh_income,48795
48353,mean_hh_income,49136
48263,mean_hh_income,58112
50013,mean_hh_income,78635
53009,mean_hh_income,57686
54107,mean_hh_income,56945
19037,mean_hh_income,55635
38073,mean_hh_income,60622
38083,mean_hh_income,58189
38021,mean_hh_income,57909
38079,mean_hh_income,45135
40061,mean_hh_income,46471
50015,mean_hh_income,65629
20025,mean_hh_income,59532
39017,mean_hh_income,71993
16071,mean_hh_income,47532
13201,mean_hh_income,45795
19051,mean_hh_income,58663
2060,mean_hh_income,92359
46027,mean_hh_income,52783
55141,mean_hh_income,59667
21019,mean_hh_income,60903
40151,mean_hh_income,63850
13061,mean_hh_income,31766
48421,mean_hh_income,65961
48319,mean_hh_income,64844
20049,mean_hh_income,43515
20003,mean_hh_income,53830
20055,mean_hh_income,63137
20075,mean_hh_income,60610
20061,mean_hh_income,58710
20109,mean_hh_income,54180
20027,mean_hh_income,59161
38011,mean_hh_income,75180
48121,mean_hh_income,93375
48397,mean_hh_income,101545
55033,mean_hh_income,58208
55117,mean_hh_income,64358
55135,mean_hh_income,61887
48275,mean_hh_income,45280
18015,mean_hh_income,60718
18145,mean_hh_income,61580
40033,mean_hh_income,54814
39175,mean_hh_income,54131
28119,mean_hh_income,35206
27035,mean_hh_income,61707
27065,mean_hh_income,55530
27041,mean_hh_income,63960
27159,mean_hh_income,47558
55125,mean_hh_income,54316
55091,mean_hh_income,57758
55137,mean_hh_income,55252
40019,mean_hh_income,55599
18019,mean_hh_income,60836
18023,mean_hh_income,58130
40083,mean_hh_income,71079
41053,mean_hh_income,64566
39063,mean_hh_income,63169
54035,mean_hh_income,54932
54061,mean_hh_income,63740
38061,mean_hh_income,87085
38091,mean_hh_income,70614
38047,mean_hh_income,67320
40091,mean_hh_income,45519
20135,mean_hh_income,68861
72123,mean_hh_income,20900
35043,mean_hh_income,73865
35006,mean_hh_income,45766
20051,mean_hh_income,57012
1019,mean_hh_income,49817
20129,mean_hh_income,59300
20023,mean_hh_income,47598
20147,mean_hh_income,53542
40057,mean_hh_income,47857
46045,mean_hh_income,61867
46049,mean_hh_income,58214
46065,mean_hh_income,73760
72005,mean_hh_income,25363
72019,mean_hh_income,21656
20179,mean_hh_income,59746
20183,mean_hh_income,58686
20195,mean_hh_income,55188
30021,mean_hh_income,60578
20209,mean_hh_income,49863
20083,mean_hh_income,71046
27133,mean_hh_income,57815
27091,mean_hh_income,61416
27095,mean_hh_income,56949
27123,mean_hh_income,72559
27143,mean_hh_income,63592
27047,mean_hh_income,58814
27141,mean_hh_income,81329
18003,mean_hh_income,64359
18077,mean_hh_income,54077
35047,mean_hh_income,41565
55069,mean_hh_income,56926
38069,mean_hh_income,51785
31005,mean_hh_income,45886
48109,mean_hh_income,43572
27063,mean_hh_income,63657
54009,mean_hh_income,53839
55071,mean_hh_income,60533
55063,mean_hh_income,64676
55059,mean_hh_income,69060
19085,mean_hh_income,63207
42087,mean_hh_income,50754
42081,mean_hh_income,56502
39141,mean_hh_income,56902
48381,mean_hh_income,73175
20043,mean_hh_income,56675
21047,mean_hh_income,51691
40131,mean_hh_income,72464
8061,mean_hh_income,54779
17159,mean_hh_income,55949
17115,mean_hh_income,62668
47109,mean_hh_income,46712
19115,mean_hh_income,61414
17039,mean_hh_income,64361
17109,mean_hh_income,49451
40047,mean_hh_income,59952
40147,mean_hh_income,64237
29117,mean_hh_income,53573
37025,mean_hh_income,68882
54051,mean_hh_income,56681
17131,mean_hh_income,64189
2220,mean_hh_income,80018
55119,mean_hh_income,54538
1031,mean_hh_income,59150
47051,mean_hh_income,55962
28155,mean_hh_income,46385
28129,mean_hh_income,51871
45011,mean_hh_income,47861
39167,mean_hh_income,56439
47181,mean_hh_income,44705
46011,mean_hh_income,59474
35031,mean_hh_income,43070
39105,mean_hh_income,45737
36069,mean_hh_income,73446
17057,mean_hh_income,54790
5027,mean_hh_income,49385
5137,mean_hh_income,40188
13321,mean_hh_income,48701
20193,mean_hh_income,64724
20207,mean_hh_income,47555
42019,mean_hh_income,76864
21035,mean_hh_income,52122
22027,mean_hh_income,47506
47153,mean_hh_income,51981
48197,mean_hh_income,46058
19013,mean_hh_income,59277
19097,mean_hh_income,57451
18053,mean_hh_income,51236
30107,mean_hh_income,44042
31081,mean_hh_income,68413
31015,mean_hh_income,51332
37095,mean_hh_income,47759
28075,mean_hh_income,54754
22089,mean_hh_income,73382
56019,mean_hh_income,64572
19149,mean_hh_income,69639
40149,mean_hh_income,59618
29021,mean_hh_income,55937
5105,mean_hh_income,57350
17077,mean_hh_income,49930
13169,mean_hh_income,64655
17135,mean_hh_income,55155
56017,mean_hh_income,56141
20111,mean_hh_income,49477
21023,mean_hh_income,52716
54097,mean_hh_income,49512
18029,mean_hh_income,71112
5065,mean_hh_income,42020
28071,mean_hh_income,60598
37073,mean_hh_income,54917
50005,mean_hh_income,57426
21201,mean_hh_income,42295
21143,mean_hh_income,52599
46099,mean_hh_income,65796
8085,mean_hh_income,56020
18095,mean_hh_income,53392
28133,mean_hh_income,39879
19133,mean_hh_income,55844
18011,mean_hh_income,98989
8011,mean_hh_income,48573
20197,mean_hh_income,61045
13281,mean_hh_income,47843
17083,mean_hh_income,64902
39073,mean_hh_income,53061
33001,mean_hh_income,73577
48209,mean_hh_income,75630
20013,mean_hh_income,49522
50019,mean_hh_income,52730
42015,mean_hh_income,59331
72013,mean_hh_income,25708
28117,mean_hh_income,42192
36099,mean_hh_income,58883
17111,mean_hh_income,90181
29105,mean_hh_income,48925
38033,mean_hh_income,55529
19161,mean_hh_income,59783
18021,mean_hh_income,55760
19019,mean_hh_income,70484
39145,mean_hh_income,49798
46119,mean_hh_income,68721
20097,mean_hh_income,54350
33005,mean_hh_income,69305
13299,mean_hh_income,48880
48305,mean_hh_income,57439
55065,mean_hh_income,59386
38057,mean_hh_income,73367
13037,mean_hh_income,45981
18013,mean_hh_income,63457
16057,mean_hh_income,55557
35049,mean_hh_income,75165
29149,mean_hh_income,38256
29091,mean_hh_income,42953
28005,mean_hh_income,40299
55083,mean_hh_income,61854
55019,mean_hh_income,54296
72121,mean_hh_income,23399
39111,mean_hh_income,50706
29199,mean_hh_income,49993
28057,mean_hh_income,47093
19121,mean_hh_income,70727
39149,mean_hh_income,63549
39101,mean_hh_income,54751
27059,mean_hh_income,68113
53051,mean_hh_income,53674
20167,mean_hh_income,51654
36083,mean_hh_income,73410
38009,mean_hh_income,69530
20095,mean_hh_income,57892
20065,mean_hh_income,61376
46033,mean_hh_income,62229
47103,mean_hh_income,52863
29219,mean_hh_income,64428
36021,mean_hh_income,80898
17049,mean_hh_income,67796
53055,mean_hh_income,77078
26075,mean_hh_income,58365
26067,mean_hh_income,56197
31117,mean_hh_income,59789
36033,mean_hh_income,56804
21223,mean_hh_income,54832
39075,mean_hh_income,56607
29111,mean_hh_income,49836
29101,mean_hh_income,56038
9013,mean_hh_income,94146
26125,mean_hh_income,89683
39153,mean_hh_income,66568
28019,mean_hh_income,41118
47111,mean_hh_income,44551
21061,mean_hh_income,48484
29067,mean_hh_income,40191
28145,mean_hh_income,50931
40093,mean_hh_income,66158
29109,mean_hh_income,49140
29073,mean_hh_income,51822
36057,mean_hh_income,57380
26159,mean_hh_income,56250
26027,mean_hh_income,58045
54053,mean_hh_income,50642
36001,mean_hh_income,77687
17165,mean_hh_income,51976
41049,mean_hh_income,59763
48137,mean_hh_income,50827
12099,mean_hh_income,79966
47169,mean_hh_income,54255
13053,mean_hh_income,57142
55113,mean_hh_income,52525
72137,mean_hh_income,31538
72027,mean_hh_income,26196
16047,mean_hh_income,50377
21103,mean_hh_income,56413
31063,mean_hh_income,58516
31177,mean_hh_income,76170
31045,mean_hh_income,51271
31115,mean_hh_income,51307
37191,mean_hh_income,53695
48371,mean_hh_income,60857
26049,mean_hh_income,55534
51111,mean_hh_income,46742
72007,mean_hh_income,23537
17073,mean_hh_income,66361
18101,mean_hh_income,55067
19069,mean_hh_income,62123
21105,mean_hh_income,44002
39067,mean_hh_income,50896
31055,mean_hh_income,73151
49031,mean_hh_income,46444
53059,mean_hh_income,68003
1067,mean_hh_income,52310
4019,mean_hh_income,62852
40025,mean_hh_income,54092
47083,mean_hh_income,44691
46053,mean_hh_income,49859
20117,mean_hh_income,57281
28067,mean_hh_income,51747
31053,mean_hh_income,59038
31049,mean_hh_income,58523
5051,mean_hh_income,54240
5141,mean_hh_income,43752
5047,mean_hh_income,48526
13307,mean_hh_income,45208
20159,mean_hh_income,57381
48123,mean_hh_income,64244
48497,mean_hh_income,71828
51750,mean_hh_income,44190
31047,mean_hh_income,53682
27049,mean_hh_income,72339
27079,mean_hh_income,69606
22049,mean_hh_income,49009
33013,mean_hh_income,79297
30109,mean_hh_income,59781
13273,mean_hh_income,44237
36101,mean_hh_income,60649
21077,mean_hh_income,52185
21021,mean_hh_income,55352
21053,mean_hh_income,40274
27093,mean_hh_income,63446
40003,mean_hh_income,58102
55101,mean_hh_income,68672
19141,mean_hh_income,65053
31129,mean_hh_income,48490
31121,mean_hh_income,60368
31087,mean_hh_income,50152
31165,mean_hh_income,66367
21145,mean_hh_income,60932
20173,mean_hh_income,64938
47175,mean_hh_income,47837
8009,mean_hh_income,50022
8095,mean_hh_income,52131
31007,mean_hh_income,62160
19181,mean_hh_income,75993
18167,mean_hh_income,54562
19165,mean_hh_income,61932
18113,mean_hh_income,57759
17061,mean_hh_income,53174
39001,mean_hh_income,45859
39125,mean_hh_income,57147
17163,mean_hh_income,66066
17199,mean_hh_income,56600
17037,mean_hh_income,63525
50011,mean_hh_income,69784
20165,mean_hh_income,51321
21081,mean_hh_income,57294
51735,mean_hh_income,101891
29141,mean_hh_income,43510
29179,mean_hh_income,44850
48207,mean_hh_income,52752
21045,mean_hh_income,39613
9005,mean_hh_income,92137
18005,mean_hh_income,69369
18127,mean_hh_income,75404
27165,mean_hh_income,62384
72047,mean_hh_income,23540
39057,mean_hh_income,75764
29185,mean_hh_income,40465
31123,mean_hh_income,54148
31157,mean_hh_income,56605
31149,mean_hh_income,52743
46017,mean_hh_income,40446
51840,mean_hh_income,63698
31119,mean_hh_income,60360
35001,mean_hh_income,65910
31105,mean_hh_income,55007
5053,mean_hh_income,59827
39157,mean_hh_income,54561
35003,mean_hh_income,43401
17009,mean_hh_income,61648
51065,mean_hh_income,82333
12071,mean_hh_income,67429
47007,mean_hh_income,43916
18111,mean_hh_income,63557
49053,mean_hh_income,62386
20057,mean_hh_income,59272
40099,mean_hh_income,54907
32027,mean_hh_income,60210
18121,mean_hh_income,56460
19131,mean_hh_income,59179
39147,mean_hh_income,56020
29155,mean_hh_income,41682
19119,mean_hh_income,61246
17121,mean_hh_income,52548
25019,mean_hh_income,113798
39163,mean_hh_income,46110
39031,mean_hh_income,51136
20189,mean_hh_income,69248
27099,mean_hh_income,60236
28031,mean_hh_income,43775
72011,mean_hh_income,22089
19073,mean_hh_income,60896
40037,mean_hh_income,57489
48281,mean_hh_income,63021
29007,mean_hh_income,52396
29223,mean_hh_income,44429
29165,mean_hh_income,85629
55107,mean_hh_income,48426
55009,mean_hh_income,69336
40081,mean_hh_income,55432
28065,mean_hh_income,38419
46013,mean_hh_income,63138
35028,mean_hh_income,119595
13159,mean_hh_income,54981
31043,mean_hh_income,56489
29137,mean_hh_income,49071
29211,mean_hh_income,45307
36085,mean_hh_income,89552
2261,mean_hh_income,84959
40009,mean_hh_income,67935
47069,mean_hh_income,42498
72045,mean_hh_income,19793
13023,mean_hh_income,58881
55039,mean_hh_income,64409
56027,mean_hh_income,61331
72143,mean_hh_income,28123
41057,mean_hh_income,52723
16081,mean_hh_income,58443
20103,mean_hh_income,74904
20035,mean_hh_income,54659
12091,mean_hh_income,70388
42107,mean_hh_income,55789
39113,mean_hh_income,58719
72001,mean_hh_income,20798
72109,mean_hh_income,21148
20157,mean_hh_income,54197
39091,mean_hh_income,57199
42035,mean_hh_income,54824
16053,mean_hh_income,49120
40041,mean_hh_income,51471
40107,mean_hh_income,45600
29081,mean_hh_income,47826
28135,mean_hh_income,37584
20181,mean_hh_income,47558
35029,mean_hh_income,40890
23009,mean_hh_income,61474
46121,mean_hh_income,37575
20081,mean_hh_income,70907
28015,mean_hh_income,44656
16011,mean_hh_income,57131
13093,mean_hh_income,40802
37071,mean_hh_income,57285
37003,mean_hh_income,51821
32029,mean_hh_income,70967
38093,mean_hh_income,63656
8101,mean_hh_income,54290
18089,mean_hh_income,62295
18065,mean_hh_income,51655
19137,mean_hh_income,53726
19023,mean_hh_income,60765
17001,mean_hh_income,58447
13177,mean_hh_income,75666
31065,mean_hh_income,48755
31029,mean_hh_income,65331
31025,mean_hh_income,75828
18063,mean_hh_income,82006
18119,mean_hh_income,53213
42075,mean_hh_income,68089
39121,mean_hh_income,46315
20185,mean_hh_income,54046
72077,mean_hh_income,26573
40137,mean_hh_income,56974
51103,mean_hh_income,64740
31163,mean_hh_income,55310
30101,mean_hh_income,58128
48295,mean_hh_income,82374
41041,mean_hh_income,55042
38025,mean_hh_income,84928
38051,mean_hh_income,53464
20121,mean_hh_income,73892
39015,mean_hh_income,55432
48309,mean_hh_income,58161
48439,mean_hh_income,77161
51169,mean_hh_income,50337
48219,mean_hh_income,62744
48303,mean_hh_income,61958
16067,mean_hh_income,54597
1011,mean_hh_income,49022
40035,mean_hh_income,49888
16029,mean_hh_income,61042
1057,mean_hh_income,44371
1027,mean_hh_income,44118
32005,mean_hh_income,80273
28059,mean_hh_income,63341
47125,mean_hh_income,59872
47099,mean_hh_income,49619
47171,mean_hh_income,46705
36087,mean_hh_income,108126
26127,mean_hh_income,50095
26135,mean_hh_income,40991
8007,mean_hh_income,70257
28111,mean_hh_income,44991
13257,mean_hh_income,49639
13175,mean_hh_income,48492
5031,mean_hh_income,59467
38023,mean_hh_income,80491
20153,mean_hh_income,57170
26031,mean_hh_income,52189
34025,mean_hh_income,113380
41005,mean_hh_income,83873
13269,mean_hh_income,40803
26019,mean_hh_income,57171
26143,mean_hh_income,47535
26133,mean_hh_income,46085
51063,mean_hh_income,53012
31083,mean_hh_income,54862
46073,mean_hh_income,61668
40073,mean_hh_income,65389
20187,mean_hh_income,61701
51530,mean_hh_income,44970
38019,mean_hh_income,71718
29161,mean_hh_income,55260
29121,mean_hh_income,48208
37097,mean_hh_income,69338
47133,mean_hh_income,45929
23019,mean_hh_income,57355
50003,mean_hh_income,68321
27055,mean_hh_income,63352
51685,mean_hh_income,84836
13059,mean_hh_income,51128
20045,mean_hh_income,66983
47047,mean_hh_income,73151
13089,mean_hh_income,73002
13043,mean_hh_income,48396
13147,mean_hh_income,49770
72025,mean_hh_income,35037
28107,mean_hh_income,48481
13057,mean_hh_income,83210
13231,mean_hh_income,63422
13253,mean_hh_income,45083
21041,mean_hh_income,51038
31161,mean_hh_income,50473
26095,mean_hh_income,49130
55115,mean_hh_income,57060
13087,mean_hh_income,46861
13005,mean_hh_income,48806
72051,mean_hh_income,42986
13119,mean_hh_income,45318
21113,mean_hh_income,68491
72035,mean_hh_income,32850
13247,mean_hh_income,65431
17193,mean_hh_income,59089
17123,mean_hh_income,62809
1133,mean_hh_income,46093
29143,mean_hh_income,52050
48447,mean_hh_income,51575
48483,mean_hh_income,73822
26057,mean_hh_income,51756
72003,mean_hh_income,23789
48505,mean_hh_income,48300
41037,mean_hh_income,47734
13099,mean_hh_income,44492
72107,mean_hh_income,19015
27071,mean_hh_income,56480
39131,mean_hh_income,51535
13199,mean_hh_income,48388
48017,mean_hh_income,53322
26087,mean_hh_income,64003
42093,mean_hh_income,72055
48231,mean_hh_income,59468
28041,mean_hh_income,46104
27005,mean_hh_income,61360
27009,mean_hh_income,60374
46067,mean_hh_income,62538
12081,mean_hh_income,65293
39055,mean_hh_income,92481
48425,mean_hh_income,73071
1053,mean_hh_income,42834
13259,mean_hh_income,34876
20169,mean_hh_income,61465
26131,mean_hh_income,42976
9015,mean_hh_income,72403
8047,mean_hh_income,80095
19113,mean_hh_income,72497
19145,mean_hh_income,56409
18137,mean_hh_income,58138
72087,mean_hh_income,25679
55027,mean_hh_income,62604
20119,mean_hh_income,57389
38049,mean_hh_income,61525
72119,mean_hh_income,30281
46021,mean_hh_income,51346
27081,mean_hh_income,61738
48081,share_below_povline,8.3000002
48273,share_below_povline,17.799999
48203,share_below_povline,13.2
48223,share_below_povline,14.7
48033,share_below_povline,1.6
48419,share_below_povline,17.6
48067,share_below_povline,16.299999
48025,share_below_povline,17.9
51167,share_below_povline,15.5
51187,share_below_povline,6.8000002
51165,share_below_povline,7.8000002
51195,share_below_povline,18.299999
51083,share_below_povline,17.799999
51053,share_below_povline,9.6000004
51117,share_below_povline,12.8
51031,share_below_povline,10.4
51007,share_below_povline,8.1000004
51036,share_below_povline,9.3999996
51017,share_below_povline,12.3
51127,share_below_povline,3.9000001
51181,share_below_povline,8.3999996
51790,share_below_povline,11.1
31185,share_below_povline,5.6999998
12075,share_below_povline,17.9
31183,share_below_povline,8.3000002
5119,share_below_povline,12.5
5075,share_below_povline,19.299999
5093,share_below_povline,20.299999
5001,share_below_povline,10.2
5081,share_below_povline,9.8999996
5121,share_below_povline,17.200001
5067,share_below_povline,22.799999
5103,share_below_povline,19.6
5107,share_below_povline,26.5
5003,share_below_povline,16.700001
22055,share_below_povline,12.7
22069,share_below_povline,19.9
22097,share_below_povline,21.9
22099,share_below_povline,14.1
22105,share_below_povline,17.700001
22057,share_below_povline,10.4
22085,share_below_povline,17
22015,share_below_povline,11.6
22111,share_below_povline,23.1
22039,share_below_povline,20.6
22063,share_below_povline,10.2
22051,share_below_povline,12.6
22077,share_below_povline,12
22065,share_below_povline,32.299999
22029,share_below_povline,27.200001
22075,share_below_povline,8.5
33007,share_below_povline,9
34013,share_below_povline,13.6
34019,share_below_povline,2.3
29019,share_below_povline,9.3000002
29207,share_below_povline,9.8999996
29029,share_below_povline,11.5
30029,share_below_povline,10.3
29099,share_below_povline,8.8000002
29033,share_below_povline,8.3000002
29157,share_below_povline,8.1999998
29013,share_below_povline,14.7
30053,share_below_povline,11.9
30045,share_below_povline,8.6000004
30093,share_below_povline,13
29195,share_below_povline,14.6
29041,share_below_povline,11.5
30075,share_below_povline,6.4000001
30087,share_below_povline,11.3
29039,share_below_povline,19.700001
29197,share_below_povline,15.5
30061,share_below_povline,6.6999998
30031,share_below_povline,7
13121,share_below_povline,13.3
13029,share_below_povline,8.6000004
37039,share_below_povline,13.1
13135,share_below_povline,11.1
37159,share_below_povline,14.1
37171,share_below_povline,15.7
17161,share_below_povline,9.6000004
13127,share_below_povline,15.3
6001,share_below_povline,8.6000004
6061,share_below_povline,6.0999999
6037,share_below_povline,14.2
6095,share_below_povline,10
6093,share_below_povline,16.6
6111,share_below_povline,8.1000004
6115,share_below_povline,16.4
6019,share_below_povline,20.9
6107,share_below_povline,21.700001
6007,share_below_povline,12.7
6083,share_below_povline,9.8999996
6055,share_below_povline,7.0999999
6103,share_below_povline,14.5
6053,share_below_povline,13
12086,share_below_povline,16.4
12073,share_below_povline,11.7
12057,share_below_povline,12.5
12083,share_below_povline,12.8
12113,share_below_povline,8.1999998
12123,share_below_povline,11.1
12107,share_below_povline,19.9
12047,share_below_povline,17.200001
42003,share_below_povline,8.8999996
42071,share_below_povline,7.3000002
42101,share_below_povline,21.1
42029,share_below_povline,4.1999998
45045,share_below_povline,12.1
45013,share_below_povline,8.5
45031,share_below_povline,20.200001
42045,share_below_povline,7.5
45047,share_below_povline,18.200001
45087,share_below_povline,15.9
45021,share_below_povline,18.200001
42017,share_below_povline,3.9000001
42095,share_below_povline,7.0999999
42127,share_below_povline,8.3999996
45065,share_below_povline,11.8
39035,share_below_povline,14.1
42041,share_below_povline,5.4000001
40145,share_below_povline,8.3999996
40097,share_below_povline,15.1
40087,share_below_povline,7.9000001
48339,share_below_povline,9.6000004
48029,share_below_povline,13.9
48479,share_below_povline,26.799999
48061,share_below_povline,29.700001
48241,share_below_povline,13.1
48361,share_below_povline,11.6
48233,share_below_povline,11.9
48459,share_below_povline,10.9
48187,share_below_povline,7.4000001
48277,share_below_povline,15.6
48105,share_below_povline,11.7
48355,share_below_povline,14.4
48153,share_below_povline,15.5
53035,share_below_povline,7.1999998
53021,share_below_povline,16.9
53011,share_below_povline,9.1000004
54039,share_below_povline,10.3
54007,share_below_povline,17.5
55121,share_below_povline,9
53027,share_below_povline,12.3
53005,share_below_povline,9.3999996
54033,share_below_povline,13.5
54085,share_below_povline,15.7
54103,share_below_povline,14.8
54099,share_below_povline,16.5
54011,share_below_povline,15.9
55111,share_below_povline,7.8000002
55043,share_below_povline,8.1999998
53015,share_below_povline,12.4
53075,share_below_povline,13.3
54027,share_below_povline,10.5
55075,share_below_povline,8.6999998
54043,share_below_povline,23.200001
13271,share_below_povline,23.9
13279,share_below_povline,21.200001
15007,share_below_povline,7.6999998
16069,share_below_povline,6.9000001
13301,share_below_povline,25.1
13007,share_below_povline,26.200001
13143,share_below_povline,18
35021,share_below_povline,5.8000002
19041,share_below_povline,4.8000002
1005,share_below_povline,20.799999
56025,share_below_povline,6.8000002
56045,share_below_povline,9
40013,share_below_povline,13.7
20099,share_below_povline,9.3999996
38099,share_below_povline,6.1999998
38031,share_below_povline,5.6999998
38097,share_below_povline,6.6999998
38005,share_below_povline,26.9
21187,share_below_povline,13.3
21193,share_below_povline,21.700001
21049,share_below_povline,10.8
16059,share_below_povline,15
16041,share_below_povline,9.6000004
16037,share_below_povline,11.9
13221,share_below_povline,11.6
47159,share_below_povline,15.1
46095,share_below_povline,27.700001
37107,share_below_povline,18.700001
37017,share_below_povline,20.4
37193,share_below_povline,16.9
37111,share_below_povline,15.9
37089,share_below_povline,10
13137,share_below_povline,15
37167,share_below_povline,10.9
13289,share_below_povline,22
17007,share_below_povline,9.1999998
37175,share_below_povline,8.8999996
37105,share_below_povline,14.5
37165,share_below_povline,28.5
13105,share_below_povline,15.7
37139,share_below_povline,15.3
13051,share_below_povline,13.5
13073,share_below_povline,6.6999998
13189,share_below_povline,18.6
